491,0,1,0,0
54695,1,0,0,0
68627,0,0,0,1
8580,0,1,0,0
28484,0,1,0,0
62019,0,0,1,0
51314,0,0,0,1
37060,0,1,0,0
35578,0,1,0,0
54921,1,0,0,0
33454,1,0,0,0
33943,0,1,0,0
62439,0,0,0,1
31179,0,1,0,0
66866,0,1,0,0
2548,0,1,0,0
68025,0,0,1,0
2390,0,1,0,0
29552,0,0,1,0
25904,0,0,1,0
31421,0,1,0,0
20463,0,0,1,0
68023,0,1,0,0
12689,0,0,0,1
54724,0,0,1,0
8899,0,0,1,0
39186,1,0,0,0
32729,0,1,0,0
39105,0,1,0,0
31154,0,0,1,0
69959,0,1,0,0
10552,0,1,0,0
12917,0,0,1,0
68356,0,1,0,0
23368,0,0,0,1
25974,1,0,0,0
1210,1,0,0,0
28493,1,0,0,0
36857,0,0,0,1
1836,0,1,0,0
32221,0,0,1,0
10548,0,0,0,1
52282,0,0,0,1
45535,0,1,0,0
40460,0,0,0,1
17739,1,0,0,0
49669,1,0,0,0
27153,0,0,0,1
34060,1,0,0,0
43424,1,0,0,0
30669,1,0,0,0
30468,0,1,0,0
16523,1,0,0,0
56543,0,0,0,1
46136,1,0,0,0
32257,1,0,0,0
52800,0,0,0,1
41413,0,1,0,0
15266,0,0,1,0
28674,0,1,0,0
10460,1,0,0,0
64908,0,0,0,1
63884,0,1,0,0
37893,0,0,0,1
67855,0,1,0,0
25774,0,1,0,0
19584,0,0,1,0
24447,0,1,0,0
49589,0,0,1,0
17986,0,0,1,0
29217,1,0,0,0
72911,0,0,1,0
47175,0,0,1,0
4057,0,0,0,1
48588,0,1,0,0
70336,0,1,0,0
66767,0,0,1,0
45801,0,1,0,0
36275,0,1,0,0
11577,0,1,0,0
67210,1,0,0,0
29908,1,0,0,0
45222,0,0,1,0
33759,1,0,0,0
40311,1,0,0,0
26325,1,0,0,0
65460,0,0,0,1
36811,0,1,0,0
71750,1,0,0,0
70970,1,0,0,0
42203,0,0,1,0
55680,1,0,0,0
11014,1,0,0,0
44338,1,0,0,0
20980,0,0,0,1
34974,1,0,0,0
71379,0,0,1,0
58261,0,1,0,0
67318,0,0,1,0
28526,0,1,0,0
8831,1,0,0,0
65199,1,0,0,0
43454,0,0,0,1
7282,0,1,0,0
18518,0,0,1,0
41648,0,0,1,0
49003,0,0,1,0
16371,1,0,0,0
42807,1,0,0,0
40181,0,0,1,0
66174,0,0,0,1
45538,1,0,0,0
6319,1,0,0,0
68249,1,0,0,0
55232,0,0,1,0
11120,0,1,0,0
41940,0,0,0,1
72214,0,0,0,1
37089,0,1,0,0
68614,0,0,0,1
1686,0,1,0,0
22284,1,0,0,0
39038,1,0,0,0
21956,1,0,0,0
52134,1,0,0,0
30171,0,0,0,1
4480,0,0,0,1
2982,0,1,0,0
65535,1,0,0,0
29865,0,0,1,0
54918,0,0,1,0
59368,0,1,0,0
65836,0,0,0,1
21130,0,0,1,0
1703,0,0,0,1
16934,1,0,0,0
28799,1,0,0,0
32689,1,0,0,0
56357,0,1,0,0
18051,0,1,0,0
40840,0,1,0,0
10449,0,1,0,0
38805,0,0,0,1
31091,0,0,0,1
45053,0,0,0,1
61837,0,1,0,0
9487,0,1,0,0
49713,0,1,0,0
17608,0,0,0,1
28102,0,1,0,0
1506,0,0,1,0
28333,0,0,0,1
62608,0,1,0,0
40670,0,1,0,0
4630,0,1,0,0
21284,0,0,1,0
49421,0,1,0,0
5973,0,0,1,0
42996,0,1,0,0
66333,0,1,0,0
46785,0,0,1,0
54312,0,1,0,0
21408,0,1,0,0
49916,0,0,0,1
7559,1,0,0,0
71038,1,0,0,0
69037,0,0,0,1
58617,0,1,0,0
69064,0,1,0,0
9404,0,1,0,0
8171,1,0,0,0
28286,0,1,0,0
43232,0,1,0,0
10159,0,1,0,0
34402,0,0,0,1
58282,0,0,1,0
64489,0,1,0,0
22706,1,0,0,0
71539,1,0,0,0
28637,1,0,0,0
64553,0,0,0,1
31741,1,0,0,0
69936,0,1,0,0
46527,0,1,0,0
22537,1,0,0,0
50611,1,0,0,0
13547,0,1,0,0
63732,0,1,0,0
9608,0,1,0,0
10504,0,0,0,1
37090,0,0,0,1
60148,0,1,0,0
9637,0,0,1,0
44862,0,1,0,0
52173,0,1,0,0
5708,0,1,0,0
23462,0,1,0,0
2374,0,1,0,0
11091,0,1,0,0
70374,0,0,1,0
15528,0,0,0,1
65357,1,0,0,0
49465,0,1,0,0
31143,1,0,0,0
66972,0,0,1,0
55810,1,0,0,0
37031,0,1,0,0
34608,1,0,0,0
36007,0,1,0,0
14123,0,1,0,0
48298,1,0,0,0
54975,1,0,0,0
27213,0,1,0,0
44749,0,0,1,0
46468,1,0,0,0
10913,0,1,0,0
51983,0,0,1,0
27029,1,0,0,0
22320,0,1,0,0
45719,0,1,0,0
129,0,1,0,0
20351,1,0,0,0
530,1,0,0,0
55351,1,0,0,0
67431,0,0,0,1
20546,0,1,0,0
6107,1,0,0,0
50305,0,1,0,0
52342,0,0,1,0
59906,0,0,1,0
59729,0,0,0,1
53144,0,1,0,0
3655,0,0,0,1
11999,0,0,1,0
12985,0,1,0,0
38119,0,1,0,0
3355,0,1,0,0
22091,0,0,0,1
5010,1,0,0,0
67177,0,0,0,1
58600,0,1,0,0
56681,0,1,0,0
56716,0,1,0,0
65946,1,0,0,0
61350,1,0,0,0
17291,1,0,0,0
61465,1,0,0,0
18108,1,0,0,0
48368,0,1,0,0
36471,1,0,0,0
15689,0,1,0,0
8233,0,0,1,0
46436,0,1,0,0
23221,0,1,0,0
31830,1,0,0,0
15296,0,1,0,0
7351,0,1,0,0
66196,0,0,0,1
17718,0,0,1,0
31164,1,0,0,0
48272,1,0,0,0
2893,1,0,0,0
34376,1,0,0,0
18498,0,0,0,1
56735,0,1,0,0
8595,0,1,0,0
621,0,0,1,0
1307,0,0,1,0
35846,0,1,0,0
28645,0,1,0,0
5835,1,0,0,0
46474,0,1,0,0
69687,0,1,0,0
2953,0,0,1,0
11838,0,1,0,0
9179,0,0,1,0
38165,0,1,0,0
63050,1,0,0,0
22470,1,0,0,0
71585,0,0,0,1
15649,0,0,1,0
11974,1,0,0,0
3009,1,0,0,0
32361,1,0,0,0
41523,1,0,0,0
53910,0,0,1,0
67548,0,1,0,0
50441,0,1,0,0
16927,1,0,0,0
28265,0,0,0,1
33404,1,0,0,0
50965,1,0,0,0
21077,0,0,0,1
12982,1,0,0,0
66570,0,1,0,0
29158,0,0,0,1
34299,0,1,0,0
54375,1,0,0,0
37832,0,1,0,0
21058,1,0,0,0
7696,0,0,1,0
34668,0,0,0,1
68483,0,0,0,1
6072,0,1,0,0
51112,1,0,0,0
69673,0,0,1,0
71238,0,0,1,0
63958,0,0,0,1
34511,1,0,0,0
24892,1,0,0,0
29496,0,1,0,0
19939,0,0,0,1
27832,0,0,1,0
27757,0,0,1,0
31279,0,0,1,0
25099,0,0,1,0
67733,0,0,1,0
9201,0,1,0,0
33123,0,0,0,1
21713,1,0,0,0
22622,1,0,0,0
6726,0,1,0,0
17242,0,1,0,0
16380,0,0,1,0
9729,0,1,0,0
56974,0,1,0,0
29933,1,0,0,0
65574,0,1,0,0
17019,0,1,0,0
41800,0,0,0,1
7621,1,0,0,0
6855,0,0,0,1
5374,0,1,0,0
31564,1,0,0,0
26028,0,1,0,0
71808,1,0,0,0
56998,1,0,0,0
14712,0,1,0,0
23094,1,0,0,0
43134,0,1,0,0
40622,1,0,0,0
39383,0,1,0,0
63606,0,0,0,1
46438,0,0,0,1
65144,1,0,0,0
545,0,1,0,0
36331,1,0,0,0
42359,1,0,0,0
20751,0,0,1,0
34641,0,1,0,0
15791,0,1,0,0
68241,1,0,0,0
67780,0,0,0,1
68275,1,0,0,0
13129,0,1,0,0
60902,1,0,0,0
37629,0,1,0,0
58439,0,1,0,0
62936,1,0,0,0
29010,1,0,0,0
36561,0,1,0,0
44912,1,0,0,0
59829,0,1,0,0
45238,1,0,0,0
47811,0,1,0,0
61511,1,0,0,0
55424,0,1,0,0
36942,1,0,0,0
61697,0,0,0,1
55138,1,0,0,0
39399,0,1,0,0
17148,0,1,0,0
721,0,0,0,1
40448,0,0,0,1
58007,0,0,1,0
15095,1,0,0,0
11960,0,1,0,0
56179,0,0,1,0
24592,0,0,1,0
67744,0,0,0,1
8328,0,1,0,0
32437,0,0,0,1
44315,1,0,0,0
68245,1,0,0,0
25483,0,0,0,1
47732,1,0,0,0
50118,0,0,0,1
55420,1,0,0,0
55709,0,1,0,0
15311,0,0,0,1
53660,0,0,1,0
56553,1,0,0,0
30480,0,0,1,0
31988,0,1,0,0
59807,0,1,0,0
45585,0,0,1,0
39639,0,0,1,0
52063,0,0,0,1
40639,1,0,0,0
31090,0,1,0,0
64174,0,1,0,0
8544,0,1,0,0
27377,0,1,0,0
3361,0,1,0,0
61408,0,1,0,0
33552,0,0,1,0
31364,1,0,0,0
7446,0,1,0,0
9906,1,0,0,0
65130,0,0,1,0
27794,1,0,0,0
48993,1,0,0,0
30753,0,1,0,0
46809,1,0,0,0
22853,0,0,1,0
12465,0,1,0,0
64849,1,0,0,0
39659,0,1,0,0
24183,0,0,1,0
71533,0,0,0,1
35565,0,0,1,0
34558,0,1,0,0
42553,0,1,0,0
39601,0,1,0,0
46891,1,0,0,0
38987,0,0,1,0
21886,0,1,0,0
5353,0,0,1,0
44300,0,1,0,0
48144,0,1,0,0
46218,0,0,1,0
39745,0,1,0,0
13517,0,1,0,0
36355,0,1,0,0
22678,1,0,0,0
2532,1,0,0,0
52512,0,1,0,0
3579,0,0,0,1
3130,0,1,0,0
5545,0,0,0,1
63693,1,0,0,0
34363,0,1,0,0
23650,0,1,0,0
53515,0,0,0,1
33528,0,1,0,0
23046,0,1,0,0
11068,1,0,0,0
62233,0,0,0,1
7291,0,0,0,1
36814,0,0,1,0
48265,0,1,0,0
10139,0,1,0,0
12662,0,0,0,1
43174,0,0,0,1
72823,0,0,0,1
30567,0,0,0,1
41927,0,1,0,0
54866,1,0,0,0
20364,1,0,0,0
21117,0,1,0,0
50491,0,0,1,0
61013,1,0,0,0
71010,0,1,0,0
23551,1,0,0,0
10997,0,1,0,0
12738,0,1,0,0
57772,0,1,0,0
16615,0,1,0,0
62999,1,0,0,0
68995,0,0,0,1
66184,1,0,0,0
53010,0,1,0,0
967,0,1,0,0
31145,0,1,0,0
54338,0,1,0,0
22870,0,1,0,0
13223,0,1,0,0
57523,0,0,0,1
67932,0,0,1,0
10255,1,0,0,0
68131,0,1,0,0
29873,0,1,0,0
54182,0,1,0,0
61300,0,1,0,0
15274,1,0,0,0
53016,1,0,0,0
28848,1,0,0,0
27012,0,0,0,1
7745,0,0,0,1
20541,0,1,0,0
5892,0,1,0,0
66883,0,1,0,0
43196,1,0,0,0
12593,0,1,0,0
51514,0,1,0,0
15553,0,0,0,1
45796,0,1,0,0
31840,1,0,0,0
58767,1,0,0,0
14391,0,0,1,0
22321,0,1,0,0
38184,0,1,0,0
13997,0,1,0,0
41673,0,1,0,0
27796,0,0,1,0
18390,1,0,0,0
63409,0,0,1,0
9752,0,0,1,0
72882,0,0,0,1
49744,0,0,0,1
49086,0,0,0,1
40866,1,0,0,0
47523,0,0,0,1
63561,0,1,0,0
51422,0,0,0,1
56870,1,0,0,0
3590,0,1,0,0
60665,0,0,1,0
40791,1,0,0,0
54304,0,1,0,0
22485,0,0,0,1
18430,0,0,0,1
19234,1,0,0,0
52454,1,0,0,0
13365,0,0,1,0
60983,0,0,1,0
14615,0,0,1,0
50277,0,0,1,0
50811,0,1,0,0
16575,0,1,0,0
1246,0,1,0,0
11176,1,0,0,0
30712,0,1,0,0
31308,0,0,0,1
9612,1,0,0,0
3325,0,0,1,0
52808,0,1,0,0
41513,0,1,0,0
36109,0,0,1,0
53336,1,0,0,0
56831,0,0,1,0
52580,0,1,0,0
55592,0,1,0,0
33723,1,0,0,0
26235,0,0,1,0
16685,0,1,0,0
44583,0,1,0,0
25315,0,0,1,0
58227,0,1,0,0
60810,0,1,0,0
34612,0,1,0,0
8320,1,0,0,0
25595,0,0,0,1
30550,1,0,0,0
49529,1,0,0,0
13367,1,0,0,0
33585,1,0,0,0
49785,1,0,0,0
6886,0,1,0,0
38609,0,1,0,0
22159,0,0,0,1
37413,1,0,0,0
4169,0,1,0,0
40055,0,0,1,0
18888,0,1,0,0
45283,0,0,1,0
42503,0,1,0,0
23645,0,1,0,0
62382,1,0,0,0
59521,0,0,1,0
55386,0,0,1,0
22685,0,1,0,0
46745,0,1,0,0
72547,1,0,0,0
26973,0,1,0,0
41033,0,0,0,1
5046,1,0,0,0
71442,0,1,0,0
49624,0,0,0,1
10572,0,1,0,0
55847,0,1,0,0
42441,1,0,0,0
28910,0,0,0,1
10381,0,1,0,0
14387,1,0,0,0
31956,0,1,0,0
17813,1,0,0,0
24665,0,0,0,1
13683,0,1,0,0
7387,0,1,0,0
57011,0,1,0,0
22384,0,1,0,0
24108,1,0,0,0
50053,0,1,0,0
69427,0,1,0,0
21688,0,0,1,0
60777,0,0,0,1
64732,0,1,0,0
42710,0,1,0,0
46683,0,0,1,0
58909,1,0,0,0
51125,0,0,1,0
29077,0,1,0,0
4970,0,0,0,1
58291,0,0,0,1
18616,1,0,0,0
99,1,0,0,0
55529,0,1,0,0
12204,0,1,0,0
21397,1,0,0,0
64633,0,1,0,0
23016,0,1,0,0
18412,1,0,0,0
67412,0,1,0,0
37545,0,1,0,0
10324,1,0,0,0
14491,0,0,1,0
64582,0,1,0,0
25514,1,0,0,0
7663,0,0,0,1
66220,0,1,0,0
71793,1,0,0,0
25458,0,0,0,1
69645,0,0,0,1
53695,0,1,0,0
26692,0,1,0,0
33400,0,0,1,0
67078,0,1,0,0
32352,0,1,0,0
22540,1,0,0,0
26999,0,1,0,0
65218,1,0,0,0
30102,0,1,0,0
49521,1,0,0,0
54643,1,0,0,0
29134,0,0,1,0
68281,0,0,0,1
40350,0,0,0,1
33410,0,1,0,0
39375,0,1,0,0
2543,0,1,0,0
45289,1,0,0,0
12106,0,1,0,0
10792,0,0,0,1
19153,0,1,0,0
47876,1,0,0,0
25283,0,1,0,0
12270,0,1,0,0
49949,0,1,0,0
50826,1,0,0,0
28681,0,0,0,1
41615,1,0,0,0
14147,0,0,1,0
41537,0,1,0,0
62332,0,1,0,0
25488,0,1,0,0
45759,0,0,1,0
71929,1,0,0,0
14807,0,1,0,0
16110,0,0,1,0
40970,0,0,1,0
28933,0,0,1,0
11709,0,1,0,0
37154,0,0,1,0
16809,0,0,0,1
13907,0,1,0,0
2314,0,0,1,0
70380,0,1,0,0
63058,0,1,0,0
54071,1,0,0,0
67405,0,1,0,0
28024,0,0,0,1
11730,0,1,0,0
2549,0,1,0,0
17245,0,1,0,0
70852,0,1,0,0
60957,0,0,0,1
19742,0,1,0,0
10782,1,0,0,0
61742,0,1,0,0
4808,0,0,0,1
13571,0,1,0,0
49928,0,0,0,1
52688,0,0,1,0
24099,0,1,0,0
65698,0,0,0,1
47885,0,0,0,1
13948,0,1,0,0
17351,0,1,0,0
820,0,1,0,0
55721,0,0,0,1
72310,0,0,1,0
24115,0,1,0,0
65766,0,1,0,0
42482,1,0,0,0
25627,0,0,0,1
7122,1,0,0,0
48755,0,0,1,0
33551,0,1,0,0
62716,1,0,0,0
68438,0,1,0,0
41148,0,1,0,0
14924,0,0,1,0
47950,1,0,0,0
8008,0,0,1,0
56089,0,0,0,1
9262,0,1,0,0
71896,0,0,0,1
38623,0,1,0,0
26503,0,0,1,0
5475,1,0,0,0
15525,1,0,0,0
48748,0,0,1,0
11745,0,0,0,1
17733,1,0,0,0
71591,0,0,1,0
11743,0,0,0,1
67864,0,0,0,1
34857,0,0,0,1
34995,1,0,0,0
3606,1,0,0,0
22952,0,0,1,0
32554,1,0,0,0
45893,1,0,0,0
72020,0,0,1,0
57879,0,1,0,0
53538,1,0,0,0
17006,1,0,0,0
36638,1,0,0,0
41097,0,0,1,0
36618,0,0,0,1
37290,0,1,0,0
54620,0,1,0,0
42108,0,1,0,0
19681,0,1,0,0
6988,0,1,0,0
25287,0,1,0,0
224,0,1,0,0
56679,1,0,0,0
27146,0,1,0,0
16556,1,0,0,0
5934,0,1,0,0
58999,0,1,0,0
28261,0,1,0,0
35222,0,1,0,0
44105,1,0,0,0
65256,0,1,0,0
62709,0,1,0,0
36698,0,0,1,0
7273,0,0,1,0
20044,0,1,0,0
54769,1,0,0,0
57372,1,0,0,0
30605,0,0,1,0
13622,1,0,0,0
12686,0,1,0,0
39250,0,0,1,0
2879,0,1,0,0
59684,1,0,0,0
48830,0,0,1,0
56986,0,1,0,0
47924,0,1,0,0
16402,1,0,0,0
40889,1,0,0,0
4083,0,1,0,0
59336,0,1,0,0
5684,0,0,0,1
48843,0,1,0,0
5694,0,1,0,0
3673,0,0,1,0
44481,0,1,0,0
10538,0,0,0,1
9648,0,1,0,0
19101,0,1,0,0
31867,1,0,0,0
11973,1,0,0,0
23633,0,0,1,0
52549,0,0,0,1
59178,1,0,0,0
37349,0,1,0,0
44281,0,0,1,0
55599,1,0,0,0
45224,0,1,0,0
54747,1,0,0,0
2751,0,0,1,0
6090,0,1,0,0
46385,0,1,0,0
46323,1,0,0,0
28122,0,0,0,1
50843,1,0,0,0
64464,1,0,0,0
66922,0,0,0,1
66494,1,0,0,0
42786,0,0,0,1
33401,1,0,0,0
24174,0,1,0,0
60211,1,0,0,0
53279,1,0,0,0
61715,0,1,0,0
37830,1,0,0,0
2454,1,0,0,0
60663,0,1,0,0
46875,0,1,0,0
69091,0,1,0,0
1821,0,1,0,0
44978,0,0,0,1
3437,0,0,1,0
6355,1,0,0,0
10762,1,0,0,0
58567,1,0,0,0
62187,1,0,0,0
84,0,1,0,0
8521,0,0,0,1
72779,1,0,0,0
45824,1,0,0,0
61838,1,0,0,0
57212,0,0,1,0
62668,0,0,0,1
33142,0,1,0,0
17437,1,0,0,0
38303,0,1,0,0
12396,1,0,0,0
36484,0,1,0,0
60047,0,1,0,0
16542,0,1,0,0
18805,0,1,0,0
17869,1,0,0,0
6793,0,0,0,1
49265,0,0,1,0
6606,0,1,0,0
23031,0,1,0,0
69330,0,0,1,0
22902,0,1,0,0
69622,1,0,0,0
4807,0,0,1,0
9641,0,0,1,0
10313,0,0,0,1
12097,0,1,0,0
58037,0,1,0,0
45323,0,1,0,0
34281,1,0,0,0
7990,1,0,0,0
57622,0,0,1,0
39120,0,1,0,0
68344,0,0,0,1
66752,0,1,0,0
11691,1,0,0,0
5077,1,0,0,0
13319,1,0,0,0
49279,0,0,0,1
53815,0,1,0,0
42856,0,0,1,0
51579,0,1,0,0
10752,0,0,0,1
42133,0,1,0,0
4842,0,0,0,1
58138,0,1,0,0
58203,1,0,0,0
65053,0,1,0,0
24168,0,1,0,0
5824,0,0,0,1
6965,0,1,0,0
8332,0,0,0,1
61973,1,0,0,0
42821,0,0,1,0
18687,1,0,0,0
72642,0,0,0,1
54782,0,1,0,0
55862,0,1,0,0
24437,1,0,0,0
10367,1,0,0,0
42550,0,1,0,0
14178,1,0,0,0
65429,0,1,0,0
66530,0,1,0,0
43146,1,0,0,0
3509,0,1,0,0
57497,0,1,0,0
15220,0,0,0,1
4813,0,1,0,0
31166,0,0,1,0
9051,0,1,0,0
28669,1,0,0,0
59894,0,1,0,0
18684,0,0,0,1
35866,0,1,0,0
51907,0,1,0,0
7250,1,0,0,0
16147,0,1,0,0
18306,0,0,0,1
69143,1,0,0,0
61769,0,1,0,0
26134,1,0,0,0
67603,0,0,0,1
66772,1,0,0,0
41861,0,0,1,0
954,0,1,0,0
37888,1,0,0,0
34326,0,0,0,1
42329,1,0,0,0
23565,1,0,0,0
27323,0,1,0,0
57854,1,0,0,0
18414,0,0,1,0
72836,1,0,0,0
17708,1,0,0,0
66321,0,1,0,0
53817,0,1,0,0
66678,0,1,0,0
56734,1,0,0,0
32240,0,1,0,0
28127,0,0,0,1
20347,0,1,0,0
40824,1,0,0,0
38678,0,0,1,0
29380,0,1,0,0
809,1,0,0,0
65453,0,0,1,0
9415,0,0,0,1
30989,0,0,1,0
65258,1,0,0,0
67052,0,1,0,0
62756,0,1,0,0
69224,0,0,0,1
13323,1,0,0,0
59940,1,0,0,0
49042,0,1,0,0
66362,1,0,0,0
46093,0,1,0,0
10370,0,0,0,1
156,0,1,0,0
11105,0,0,0,1
22363,0,1,0,0
46072,1,0,0,0
65667,0,0,1,0
47848,1,0,0,0
71440,1,0,0,0
35231,1,0,0,0
59734,1,0,0,0
1893,0,0,0,1
32733,0,1,0,0
34728,0,1,0,0
30352,1,0,0,0
61338,0,0,1,0
59275,1,0,0,0
45497,0,1,0,0
19996,1,0,0,0
50371,1,0,0,0
32687,0,1,0,0
35295,0,0,0,1
15746,0,1,0,0
31517,0,1,0,0
43268,0,0,1,0
54540,0,1,0,0
20973,0,1,0,0
56245,0,1,0,0
9225,1,0,0,0
45955,0,0,1,0
3532,0,0,0,1
41291,0,1,0,0
53943,1,0,0,0
52550,0,0,1,0
47414,0,0,0,1
38804,1,0,0,0
72861,0,1,0,0
53276,0,0,0,1
30944,0,1,0,0
33622,1,0,0,0
26191,1,0,0,0
69312,0,1,0,0
39661,0,1,0,0
20162,0,0,1,0
48989,0,1,0,0
30411,0,0,1,0
47735,0,1,0,0
51162,1,0,0,0
8598,0,1,0,0
57347,0,0,0,1
4683,0,1,0,0
55775,0,0,0,1
32645,0,0,1,0
46643,0,0,0,1
782,0,0,0,1
63565,1,0,0,0
13602,1,0,0,0
28326,0,1,0,0
26389,1,0,0,0
16906,0,1,0,0
35140,0,1,0,0
16837,0,1,0,0
2750,1,0,0,0
47585,0,1,0,0
37404,0,1,0,0
39518,0,1,0,0
70678,0,0,1,0
542,1,0,0,0
38649,0,1,0,0
53266,0,1,0,0
26031,1,0,0,0
1191,0,0,0,1
36820,0,0,1,0
62783,1,0,0,0
10133,0,0,1,0
19778,0,0,0,1
38255,0,0,0,1
41565,0,1,0,0
39423,0,0,1,0
68908,1,0,0,0
22440,0,0,0,1
28418,0,1,0,0
22566,1,0,0,0
7055,1,0,0,0
69177,0,1,0,0
33162,0,1,0,0
44764,1,0,0,0
32157,0,0,0,1
61983,0,0,1,0
72268,0,0,0,1
39467,1,0,0,0
20282,1,0,0,0
51159,0,0,0,1
7167,0,1,0,0
59147,0,1,0,0
18192,1,0,0,0
14049,1,0,0,0
35927,0,0,1,0
28150,1,0,0,0
8727,0,0,0,1
7516,0,1,0,0
6419,0,1,0,0
20425,0,0,0,1
59878,0,1,0,0
69355,1,0,0,0
5858,0,1,0,0
39823,0,0,1,0
37053,0,1,0,0
2082,0,0,0,1
48073,0,0,0,1
16449,0,1,0,0
5447,1,0,0,0
27145,0,0,1,0
30328,0,0,0,1
739,0,0,0,1
44224,0,1,0,0
533,1,0,0,0
45554,1,0,0,0
32884,0,1,0,0
55744,1,0,0,0
28414,0,0,1,0
25767,1,0,0,0
71319,1,0,0,0
70031,0,1,0,0
23604,1,0,0,0
46576,1,0,0,0
31293,1,0,0,0
70610,0,1,0,0
6044,0,1,0,0
62284,0,1,0,0
5821,1,0,0,0
22295,1,0,0,0
27583,0,1,0,0
9696,0,0,1,0
1164,0,0,1,0
48781,0,0,0,1
50947,0,0,1,0
47844,0,1,0,0
45209,1,0,0,0
49412,0,1,0,0
43088,0,0,0,1
16355,0,1,0,0
43172,0,0,0,1
43155,1,0,0,0
11882,0,1,0,0
45669,1,0,0,0
65339,0,1,0,0
